adult,belongs_to_collection,budget,genres,homepage,id,imdb_id,original_language,original_title,overview,popularity,poster_path,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,video,vote_average,vote_count
False,,4000000,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",,37695,tt1230207,ru,Goryachie Novosti,"A gang of crooks robbing cash collectors, run into a police surveillance team and the inadequate police response results in a gunfight. A TV crew on assignment in the area happens to capture this humiliation on camera, and this example of police incompetence is soon the lead story in every news bulletin. Public confidence in law and order now suffers irreparable harm. The head of the Moscow force welcomes a public search-and-destroy operation against these thugs, the brainchild of Katya, his PR director. She proposes that the capture of this dangerous gang be transformed into a live TV show of a kind never seen before. At this point she cannot know that the gang leader's life-and-death struggle with the police is destined to lead to a media duel. Besieged in a huge apartment block, the crooks hold hostage a father and his son and daughter. A massive special forces rescue operation is mounted but fails miserably.",0.233752,/2fxjOvMHbCHALqkrkP8SelVbZo8.jpg,"[{'name': 'Film i Väst', 'id': 17513}, {'name': 'Illusion Film & Television', 'id': 17546}, {'name': 'Kino Bez Granits', 'id': 23686}]","[{'iso_3166_1': 'SE', 'name': 'Sweden'}, {'iso_3166_1': 'RU', 'name': 'Russia'}]",2009-05-07,0.0,107.0,"[{'iso_639_1': 'ru', 'name': 'Pусский'}]",Released,,Newsmakers,False,5.6,4.0
False,,0,"[{'id': 18, 'name': 'Drama'}]",,102913,tt0052939,no,Jakten,"A love triangle of two men who desire the same woman. We follow them through three days of grouse hunting, a chase that ends violently. Or does it?",0.076157,/bXnjmRdQmfZPMrZZYYIxf06rwTU.jpg,"[{'name': 'ABC Film A/S', 'id': 86121}]","[{'iso_3166_1': 'NO', 'name': 'Norway'}]",1959-08-24,0.0,94.0,"[{'iso_639_1': 'no', 'name': 'Norsk'}]",Released,,The Chasers,False,6.5,2.0
False,,0,"[{'id': 27, 'name': 'Horror'}]",,183412,tt2188717,en,Dead Souls,"On his 18th birthday, Johnny finds out that he's come into an inheritance - and his family were a lot stranger than he ever knew...",2.366645,/3SdJsLMTogkDLt54RRthtRxZX5b.jpg,"[{'name': 'Screen Media Ventures', 'id': 3127}, {'name': 'Chiller Films', 'id': 12671}, {'name': 'Synthetic Cinema International', 'id': 23761}, {'name': 'Flavorlab', 'id': 45084}, {'name': 'Synthetic Productions', 'id': 45085}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2012-10-11,0.0,93.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Don't go home,Dead Souls,False,3.9,21.0
False,,0,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}]",,210653,tt0043647,es,El Hombre Sin Rostro,A faceless killer who hunts women can only be stopped by a detective with a disturbing past.,0.917711,/nhvvOsMz0YAFSsiW8Ld3Ev88Ars.jpg,"[{'name': 'Oro Films', 'id': 47082}]","[{'iso_3166_1': 'MX', 'name': 'Mexico'}]",1950-07-29,0.0,91.0,"[{'iso_639_1': 'es', 'name': 'Español'}]",Released,,The Man Without a Face,False,8.0,2.0
False,,0,"[{'id': 18, 'name': 'Drama'}]",,133448,tt1570337,en,Macbeth,Part of the PBS Great Performance Series. Renowned Shakespearean actor Patrick Stewart features as the eponymous anti-hero in this Soviet-era adaptation of one of Shakespeare's darkest and most powerful tragedies.,1.159167,/8nFuFOHZTYVldpFFHNNMnM9234X.jpg,"[{'name': 'PBS', 'id': 5826}, {'name': 'BBC', 'id': 5996}, {'name': 'Gravitas Ventures', 'id': 44632}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",2010-10-06,0.0,160.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Macbeth,False,6.9,9.0
False,,15000,"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]",http://campbelvidere.com/,325592,tt3104062,en,Camp Belvidere,Camp Belvidere is a lesbian romance set in the 1950s about the coming of age of Camp Leader Rose and her forbidden encounter with Nurse Gin. It depicts the journey and evolution of a friendship into a romance between two women when their rapport would have been unlikely.,0.679885,/clzsLkSyQxfBuPWFj1Pa2RYxscj.jpg,"[{'name': 'Recluse Films', 'id': 59111}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2014-01-01,0.0,38.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Camp Belvidere,False,8.0,3.0
False,,0,"[{'id': 10751, 'name': 'Family'}]",,191322,tt0104054,en,Dark Horse,14 year old Allison has to go to a horse farm. With all the horses and the help of the owner Susan Hadley she finds new sense in her life.,0.955169,/6DsKAdOR4DCSpYHp6Gb3yi5wyCK.jpg,"[{'name': 'Republic Pictures International', 'id': 36195}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1992-07-17,0.0,98.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Dark Horse,False,6.0,1.0
False,,0,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 10769, 'name': 'Foreign'}]",,46917,tt0200768,ja,獣の剣,"Legendary swordplay filmmaker Hideo Gosha’s Sword of the Beast chronicles the flight of the low-level swordsman Gennosuke, who kills one of his ministers as part of a reform plot. His former comrades then turn on him, and this betrayal so shakes his sense of honor that he decides to live in the wild, like an animal. There he joins up with a motley group who are illegally mining the shogun’s gold, and, with the aid of another swordsman, gets a chance not just at survival but to recover his name and honor.",1.459686,/scuqAXODdWJf7od45Ihcleq9tsc.jpg,[],"[{'iso_3166_1': 'JP', 'name': 'Japan'}]",1965-09-18,0.0,85.0,"[{'iso_639_1': 'ja', 'name': '日本語'}]",Released,,Sword of the Beast,False,7.3,13.0
False,,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",,18910,tt0081237,en,The Ninth Configuration,"Col. Vincent Kane is a military psychiatrist who takes charge of an army mental hospital situated in a secluded castle. Among Kane's many eccentric patients is Capt. Billy Cutshaw, a troubled astronaut in the midst of an existential crisis. Although Kane's own grasp on sanity is questionable, he manages to engage Cutshaw in a series of thoughtful conversations about science and faith that deeply affect the lives of both men.",3.491636,/pcAm8DvzJf1nGR3W3lOBKjiLCVj.jpg,"[{'name': 'Ninth Configuration', 'id': 3543}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1980-02-29,0.0,118.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,How do you fight a war called madness?,The Ninth Configuration,False,7.1,32.0
False,,0,"[{'id': 99, 'name': 'Documentary'}]",,82594,tt0795473,en,Spine Tingler! The William Castle Story,"Chronicles the last great American showman, filmmaker William Castle, a master of ballyhoo who became a brand name in movie horror with his outrageous audience participation gimmicks.",0.116412,/cb4TlIpSDyLRWmspJ3rRP0dhXko.jpg,[],[],2007-11-08,0.0,82.0,[],Released,He was just another movie director...until he found himself a gimmick.,Spine Tingler! The William Castle Story,False,8.0,2.0
False,,15000000,"[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",,17258,tt0093737,en,The Pick-up Artist,A womanizer meets his match when he falls for the daughter of a gambling addict who is in debt to the mob.,3.799983,/7A0NSddt0qc6tVFVZQBSG0eHnwK.jpg,"[{'name': 'Twentieth Century Fox Film Corporation', 'id': 306}, {'name': 'Amercent Films', 'id': 5263}, {'name': 'American Entertainment Partners L.P.', 'id': 5264}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1987-09-18,13290368.0,81.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,The Pick-Up Artist... has finally met his match.,The Pick-up Artist,False,5.4,35.0
False,,6500000,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}]",,140818,tt2363213,no,Gåten Ragnarok,"Archaeologist Sigurd Svendsen discovers that the Oseberg ship hides a secret from the Viking Age. Along with his two children put Sigurd out on a quest to find the truth. The mystery leads them into ""No Man's Land"" between Norway and Russia where no man traveling in modern times. Old runes take on new meaning when the secret they uncover is more frightening than anyone could have imagined.",11.365247,/wzth1phazWxFEFYTsr8pAYlDvOw.jpg,"[{'name': 'Fantefilm', 'id': 3079}, {'name': 'Film i Väst', 'id': 17513}, {'name': 'Ghost VFX', 'id': 25713}]","[{'iso_3166_1': 'NO', 'name': 'Norway'}]",2013-11-11,3721345.0,120.0,"[{'iso_639_1': 'no', 'name': 'Norsk'}]",Released,All myths have an origin,Ragnarok,False,5.7,59.0
False,,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",,13919,tt0406650,en,The Chumscrubber,"The Chumscrubber is a dark comedy about the lives of people who live in upper-class suburbia. It all begins when Dean Stiffle finds the body of his friend, Troy. He doesn't bother telling any of the adults because he knows they won't care. Everyone in town is too self consumed to worry about anything else than themselves. And everybody is on some form of drug just to get through their days.",4.465962,/g3q6q3d9OLu2woA1uvnMBmfVuO3.jpg,"[{'name': 'Lawrence Bender Productions', 'id': 2253}, {'name': 'El Camino Pictures', 'id': 2839}, {'name': 'Go Fish Pictures', 'id': 2840}]","[{'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2005-06-08,0.0,108.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Fear. Trust. Love.,The Chumscrubber,False,6.7,62.0
False,,0,"[{'id': 35, 'name': 'Comedy'}]",,67313,tt0043884,en,One Wild Oat,A barrister (Robertson Hare) attempts to discourage his daughter's infatuation for a philanderer by revealing his past. The plan backfires when the daughter's would-be father-in-law (Stanley Holloway) threatens to reveal the barrister's shady background.,0.20538,/3AQXJ9B9ymhVpV1b6baFQZ1U9vI.jpg,[],[],1951-05-16,0.0,77.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,One Wild Oat,False,2.8,2.0
False,,0,"[{'id': 37, 'name': 'Western'}]",,20361,tt0063740,it,"Une corde, un Colt...","Maria seeks revenge on the killers of her husband. She enlists the help of her husband's best friend, Manual, a reluctant, but skilled, gunfighter.",1.230823,/vEVvNytxCdGUpbl9hPov36lCkAo.jpg,"[{'name': 'Fono Roma', 'id': 144}, {'name': 'Les Films Copernic', 'id': 1740}, {'name': 'Loisirs du Monde', 'id': 3757}]","[{'iso_3166_1': 'ES', 'name': 'Spain'}, {'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'IT', 'name': 'Italy'}]",1969-01-25,0.0,90.0,"[{'iso_639_1': 'it', 'name': 'Italiano'}]",Released,,Cemetery Without Crosses,False,6.5,10.0
False,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",,330171,tt3735602,it,Latin Lover,"The five daughters of a famous actor, all from different mothers and different nationalities, get together on the 10th anniversary of his death for a celebration of his career.",2.774803,/oeSXKDj1MwA1nV4yTlitVeudBtM.jpg,"[{'name': 'Rai Cinema', 'id': 2683}]","[{'iso_3166_1': 'IT', 'name': 'Italy'}]",2015-03-19,0.0,104.0,"[{'iso_639_1': 'it', 'name': 'Italiano'}]",Released,,Latin Lover,False,5.7,17.0
False,,0,"[{'id': 99, 'name': 'Documentary'}]",,81167,tt2397619,en,Woody Allen: A Documentary,"Iconic writer, director, actor, comedian and musician Woody Allen allowed his life and creative process to be documented on-camera for the first time. With this unprecedented access, Emmy-winning, Oscar-nominated filmmaker Robert B. Weide followed the notoriously private film legend over a year and a half to create the ultimate film biography. ""Woody Allen: A Documentary"" chronicles Allen's career - from teen writer to Sid Caesar's TV scribe, from stand-up comedian to award-winning writer-director averaging one film-per-year for more than 40 years. Exploring Allen's writing habits, casting, directing, and relationship with his actors first-hand, new interviews with A-listers, writing partners, family and friends provide insight and backstory to the usually inscrutable filmmaker.",2.945649,/g9gKlmlQuOxOmlf4rA89WsY7wCc.jpg,"[{'name': 'Insurgent Media', 'id': 7407}, {'name': 'Rat Entertainment', 'id': 12007}, {'name': ""Mike's Movies"", 'id': 12323}, {'name': 'Whyaduck Productions', 'id': 62702}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2011-11-20,0.0,192.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Comedy is easy. Dying is hard.,Woody Allen: A Documentary,False,7.5,56.0
False,,0,"[{'id': 35, 'name': 'Comedy'}]",,419522,tt6197094,it,Beata ignoranza,,3.701125,/sWfDI846sIGZCqQk3xp51R0bMTX.jpg,"[{'name': 'Italian International Film', 'id': 1429}]","[{'iso_3166_1': 'IT', 'name': 'Italy'}]",2017-02-23,0.0,0.0,"[{'iso_639_1': 'it', 'name': 'Italiano'}]",In Production,,Beata ignoranza,False,5.6,65.0
False,,0,"[{'id': 99, 'name': 'Documentary'}, {'id': 18, 'name': 'Drama'}]",,41639,tt1566591,en,Magic & Bird: A Courtship of Rivals,"Magic &amp; Bird: A Courtship of Rivals is a 2010 television documentary film broadcast on HBO. The film chronicles the rivalry between Magic Johnson and Larry Bird that begin with the 1979 NCAA Basketball Championship Game and lasted throughout their lengthy, Hall of Fame careers in the NBA. The film makes an argument that without the massive media attention that was placed on the rivalry that Magic and Bird had, the NBA might not have made through the 1980s following the merger with the ABA, among other things.",0.810544,/8tEPbrOD7zZ0FJi0oezERrPrk24.jpg,[],[],2010-03-10,0.0,88.0,[],Released,,Magic & Bird: A Courtship of Rivals,False,8.3,6.0
False,,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",,212836,tt3091242,en,Gente en sitios,"This kaleidoscopic film weaves together approximately 20 fragmented scenarios that offer a view of contemporary Spain, drawing conclusions about the persistence of the human condition, strangeness, and the chaos within relationships. Starring Raul Arevalo, Eduard Fernandez and Santiago Segura.",0.353707,/96GhOi8G0EfaqJSvjcycthzhwAf.jpg,[],"[{'iso_3166_1': 'ES', 'name': 'Spain'}]",2013-12-20,0.0,83.0,"[{'iso_639_1': 'es', 'name': 'Español'}]",Released,,People in Places,False,5.0,2.0
False,,0,"[{'id': 35, 'name': 'Comedy'}]",http://whitereindeermovie.com/,176085,tt2570738,en,White Reindeer,"After an unexpected tragedy, Suzanne searches for the true meaning of Christmas during one sad, strange December in suburban Virginia.",0.787464,/9jRoHZz6RnQdUzFMnIXen8XElyw.jpg,"[{'name': 'IFC Films', 'id': 307}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2013-12-06,0.0,82.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,White Reindeer,False,5.3,10.0
False,,0,"[{'id': 99, 'name': 'Documentary'}]",http://mybeautifulbrokenbrain.com/,381071,tt3815136,en,My Beautiful Broken Brain,"A profoundly personal voyage into the complexity, fragility and wonder of the human brain, after Lotje Sodderland miraculously survives a hemorrhagic stroke and finds herself starting again in an alien world, bereft of language and logic. This feature documentary takes us on a genre-twisting tale that is by turns excruciating and exquisite - from the devastating consequences of a first-time neurological experiment, through to the extraordinary revelations of her altered sensory perception.",1.434217,/uqKlaeB6vGZS7ezVonTqDginHDU.jpg,[],"[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",2016-03-18,0.0,84.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Life is like a dream,My Beautiful Broken Brain,False,7.2,23.0
False,,0,"[{'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}]",,25413,tt0037330,en,The Suspect,"In 1902 London, unhappily married Philip Marshall meets young Mary Gray, who is unemployed and depressed. Their deepening friendship, though physically innocent, is discovered by Philip's wife who threatens him with exposure and scandal, driving him to kill her. Thereafter, fortune seems to smile on Philip Marshall; but does fate have a surprise in store?",0.724986,/y7mcdCLoutJVGJ471NzFdHV6wwg.jpg,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1944-12-01,0.0,85.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Hers was a strange love!,The Suspect,False,5.7,5.0
False,,10000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",http://www.ouridiotbrother.com/,59968,tt1637706,en,Our Idiot Brother,"Everybody has the sibling who is always just a little bit behind the curve when it comes to getting his life together. For sisters Liz, Miranda and Natalie, that person is their perennially upbeat brother Ned, an erstwhile organic farmer whose willingness to rely on the honesty of mankind is a less-than-optimum strategy for a tidy, trouble-free existence. Ned may be utterly lacking in common sense, but he is their brother and so, after his girlfriend dumps him and boots him off the farm, his sisters once again come to his rescue. As Liz, Miranda and Natalie each take a turn at housing Ned, their brother's unfailing commitment to honesty creates more than a few messes in their comfortable routines. But as each of their lives begins to unravel, Ned's family comes to realize that maybe, in believing and trusting the people around him, Ned isn't such an idiot after all.",5.918193,/yEKHFUkFP6bGfsy9aNRA6IscB6b.jpg,"[{'name': 'The Weinstein Company', 'id': 308}, {'name': 'Likely Story', 'id': 1785}, {'name': 'Big Beach Films', 'id': 12808}, {'name': 'Yuk Films', 'id': 19749}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2011-08-26,17273593.0,90.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Everybody has one,Our Idiot Brother,False,5.9,369.0
